PN,CPC
08053052,A61B
05716829,Y10S
07695914,C12Q
05798035,Y10T
09825470,H02M
09308511,C04B
07075059,G01N
09518921,C07F
06127133,Y10T
07138383,C12N
04483270,G01N
07438917,A61K
07138179,Y10T
06057256,B01D
05529752,Y10T
07055237,A61L
08435773,B82Y
10060931,A61Q
08137626,G01N
05716637,Y10T
09723989,G01N
06920239,G01N
06210907,G01N
04880602,B01L
09991458,B82Y
09085116,B29D
04344996,B32B
07955997,A62B
06210970,G01N
09605265,G01N
04054646,B82Y
09057109,G16C
06298713,G01R
08883977,A61K
05075215,C12Q
04888287,C12Q
09719129,B01D
07416843,C12N
09591845,A61K
06376032,B32B
08352003,A61B
06451373,A61L
06646243,C08G
06506344,G01N
07108985,C12Q
09458237,C12Q
09758552,C12N
09006206,A61K
04873193,G01N
07504356,C01P
10076589,A61L
05035997,G01N
08551619,Y10T
04055470,Y10S
08628920,G01N
08961787,G01N
06281021,G01N
09080969,G01N
05342607,C08J
07846650,A01N
06855490,G01N
07935483,C12N
09745547,C12M
09856482,C12R
07859664,G01N
08922858,G02B
10036064,G01N
08279436,G01N
05688528,Y10T
09778273,G16H
09068914,G01N
07217575,C07K
08076079,C12Q
06986847,C07K
09057456,B01L
09372183,A01J
09450516,Y02P
08999341,C12Q
09573099,B01F
09092709,H01Q
06569382,G11B
07960148,A61K
09498777,B01L
04897269,Y10S
04588698,G01T
07807458,C12N
09218947,G01N
08906685,B01L
07338982,Y02E
05604099,C07K
08828246,A61M
09884471,C08L
05037762,C07C
07202954,Y10T
06051416,A61K
06395267,A61K
07994078,D04H
08673563,C12Q
06388052,G01N
08641771,A61B
08921122,G01N
08637232,C12Q
09562853,G01N
08592153,C12Q
09611516,C10L
05840841,C07K
09528976,B01D
05643447,G01N
09075000,C12Q
08470164,C12Q
10167513,G01N
10161002,C07H
09267167,Y10T
07837821,B81B
09289418,C12Q
06960653,C07D
05510628,B82Y
08189204,B82Y
08324347,C07K
10026599,A61F
06911309,G01N
07202358,B01J
09404881,G01N
07739079,G01N
07604862,C03C
06232071,C07H
09775928,A61F
06107023,C12N
08945601,A61B
08470547,C07K
04130395,C12N
06972155,Y10S
08038935,Y10S
06579680,C07B
10196690,C40B
05912116,D06B
06238860,G01N
06562604,G01N
06682926,B01L
08056733,A61L
08975984,B81B
09041938,B82Y
09001326,G01J
05378638,B01J
05663044,G01N
08263704,C08L
07396809,G01N
07235354,G01N
07779707,A61B
09291553,G01J
10161927,C12Q
04933276,C12Q
07108985,C40B
08124180,A61C
06750023,B01J
05705377,C12Q
09453151,A23D
09625388,G01N
06168776,C07F
07226733,G01N
08348170,G06K
08137655,Y02E
08501434,G01N
06219137,A61B
07367064,A41B
09314460,A61K
08507233,C12P
08951259,B33Y
09339433,A61H
06420112,C12Q
08351222,B01L
08710948,H05B
09322071,C12Q
08986931,C12Q
07396643,C12Q
05891545,A43B
07507565,G01N
07565249,A61B
08562911,B01L
06911535,C07D
08449824,Y10T
05861094,C12M
09139348,G01N
05462866,B29B
08225681,G01N
05565322,H01L
04971079,Y10T
10228328,H01L
08255032,C12Q
08349615,B01D
08319134,H01H
07442518,A01K
07833942,C12Q
09278327,C07C
06022553,Y10T
06674884,G06T
08071057,B01J
07521258,C07K
10030241,G01N
08665451,A61B
05589351,G01N
07014674,F24F
09951269,G01N
10105712,B01L
08748331,B01J
06068818,F04B
09129785,H01J
09605220,Y02E
06300492,C12N
07098008,C12Q
08034633,G01N
07576774,G01N
05241473,A61B
05518892,G01N
06492500,C12Q
07319018,C12Q
09038260,B29L
05643738,B01J
04722865,A61K
07977660,G01N
08741594,G01N
09267914,B01J
10222390,C09B
08728753,G01N
07264776,B01L
09701566,C03B
06991941,C40B
09671346,C12Q
06224983,A61L
06610493,G01N
07291686,B01J
04812414,Y10S
07513940,G01N
09261501,G01N
09371227,Y02E
08169006,B01L
10040525,B01J
10169530,G16H
08741658,Y10T
06096550,G01N
04909257,A61K
09107899,A61K
07927869,B01L
04731336,G01N
06329340,A61K
09873845,C10L
05473706,G01N
07235369,Y10S
08862410,C12Q
05187072,Y10S
08574437,B01D
10226750,C12H
10240191,C12Q
10072104,G01N
05580624,B32B
10159419,G01N
07276159,G01N
09081998,G06K
08632847,A61F
09964490,Y10T
08084216,C07K
09823135,C12Q
09686395,G16H
06537829,B82Y
05639620,Y10T
05919434,Y10T
08476007,G01N
09360454,Y10T
06872360,B04B
08535644,C08J
08586368,B29L
09372142,A61L
08257967,G01N
08097464,B01L
08735175,B82Y
09925496,B01J
10008064,G01N
06818451,G02B
07354475,B01J
05466530,C23C
07862769,G01N
06232074,C12N
08216787,C12Q
10058101,G01N
09833544,C07K
07527978,Y10T
07862849,B82Y
09267167,B03C
07639356,G01N
05610074,B01L
08962118,Y10T
09847543,B01J
06051374,G01N
04891313,B01L
08691544,A61K
08202427,Y10T
06302159,C40B
06580056,G01N
09580745,B01L
09701943,C07K
09886553,C12Q
06579673,B01J
07785883,B01L
08927220,Y10S
06042909,A61L
05486335,C40B
08053423,B29C
08785124,B01L
08073627,C07H
07653496,G01N
08637244,C12Q
09744141,B01J
05346832,G01N
05100795,C12Q
09550985,C12N
09696276,C12M
06849594,C07K
06783937,B01J
07745223,Y10T
09469834,C12M
09482661,A01N
06576900,G01N
04743545,E21B
09354234,Y02A
09285365,Y10S
10077432,C12Q
09487480,C07K
07130458,G01N
09850303,C07K
09766166,G01N
07409238,A61B
09682250,Y10S
06750200,C07K
07342214,G01N
08329970,C10G
06342300,C08G
06296020,Y10T
06309602,G11C
06294388,G01N
08008019,C12Q
09885664,B08B
07988902,Y10T
09097679,A61B
07270963,C07K
07270850,C12Q
06824305,G01N
08998974,A61F
09260499,A61K
10167475,C07K
08455184,G01N
06998689,Y10S
07727717,C12Q
09255935,G01N
05733878,A61L
08921063,G01N
09307743,A01K
08626257,A61M
08665071,G06Q
05264349,C12Q
09636673,B01J
09488584,G01N
06982519,Y10S
06468783,G01N
08435933,G01N
05741686,C12N
07919238,C12Q
04767700,G01N
07745856,B82Y
09162999,C07D
06444424,C12Q
08869815,F04B
07102005,G01N
07385053,G01N
07935507,G01N
10240195,C07H
08603751,C12Q
05292801,B01J
08535799,Y10T
08980772,A47C
09969942,C10L
08501291,A61L
08728299,C12Q
06903177,Y10T
08790684,A61F
08142746,C01B
05772855,C07B
06630006,C40B
07087584,G01N
06696454,A61K
07172866,C08G
07378239,C12Q
10167594,Y02A
08123864,Y02E
09778261,G01N
08268560,Y10T
09638662,B81C
06185030,G01N
05407803,Y10S
06133046,G01N
09110081,A61K
07960685,G02B
09867539,Y02A
05965131,A61K
09163090,A61K
09500591,B29K
06183850,Y10S
07006680,G01N
07591981,B01L
10098939,C12N
06217847,C07K
06543487,B29K
06881543,C12Q
05256532,Y10T
09534152,Y10T
07335467,C12Q
08293133,B01J
06004768,Y10S
06858392,G01N
07803547,C12Q
08301320,Y10T
09400242,G01N
08475787,G01N
05055414,C09B
08277928,Y10T
08101024,Y10T
07888405,C09D
07777024,A61K
08094916,G01N
09243220,B01J
07994370,B01J
09056893,C07K
05773237,G01N
08450131,B82Y
08227262,G01N
09488578,G01N
09400278,C12M
05266367,Y10T
07879341,Y10T
08487018,D06M
10030205,B01J
05755942,B01F
06753172,A61K
08815538,A61K
05888370,B03C
06159681,B01J
06274320,C12Q
08410200,B29K
08722228,H01M
05514154,A61F
09481492,Y10T
09757435,C12Q
08811569,G01F
09175202,C08J
08129179,C12M
08241567,C08L
09426455,G01N
05731146,C07K
06380165,G01N
07422854,C12Q
06933331,H01B
08735444,G01N
08907155,B23B
06517779,B01L
09989546,G01N
07510551,Y10T
08569072,Y10T
10076495,B32B
09637608,B32B
06756207,B01J
05407803,G01N
08235220,B01L
05457183,A61K
08338124,G01N
09034332,C12Q
10114924,G16B
09139875,C12Q
10184146,C12N
05378332,Y10S
06949638,G16B
08741427,Y10T
09956741,B29K
06746571,Y10T
07117807,B63B
07670849,G01N
09187566,G01N
10167437,Y02E
10016751,C01B
08524711,C07D
07879552,C12Q
06664103,Y10T
08268555,C12N
08288120,C12M
08475795,C07K
07439048,C12M
06943887,G01N
06001556,Y10T
07771924,G01N
10221420,C12N
07865312,G16B
05718969,Y10T
08969087,B01L
08846315,C12Q
10227778,E04C
06562209,G01N
08945513,B82Y
06551557,Y10T
07862695,Y10T
09421477,B01J
10184934,G01N
10190066,C10K
06004767,G01N
08370071,G06Q
05679510,C12Q
08992846,Y10T
06684682,A61L
08852896,C08B
06611765,C12Q
09045457,Y10S
07662911,B01J
09388467,B01L
09783740,D21C
09637717,C12N
08722351,C07K
06548132,B65D
06146103,H02K
08298815,Y10T
07998337,G01N
07585680,Y10T
07867447,Y10T
06965793,A61B
08464728,B29C
08613910,A61K
08652040,G01N
09382364,B01J
10106839,C40B
06315958,B01J
08151589,B01L
09707559,G01N
08541637,B01J
07919332,B01J
04997275,B29D
07754500,B82Y
09291569,B82Y
08735069,C12Q
07534097,Y10T
07745133,C12Q
09938390,B01J
08268068,C08F
10119933,G01N
07229762,G01N
07338767,G01N
07262856,G01N
09138490,G01N
06794196,C23C
07056679,C12N
08618189,C08L
06429025,Y10S
06921544,A61K
06051191,B01L
08420382,G01N
09166347,A61M
08476044,C12Q
08674532,F05D
08778690,G01N
08680023,C40B
09410115,C12M
04331759,G01N
04084902,G01B
07449306,G01N
05981569,C07C
06455247,G01N
08888972,G01N
09428797,B01J
07582486,G01N
06551849,A61B
08306598,Y10T
09475047,B29C
09709560,H01L
07625414,Y02P
09272277,Y10T
06022691,A61K
07970552,G16B
07391520,G01J
09360509,B82Y
08580544,Y10T
08981179,G01N
09226995,A61L
10208225,B01J
06146831,C12N
06927069,B82Y
10154808,A61B
05773286,C12N
06692643,G01N
09260755,A01K
08231881,Y10S
09504412,A61M
07833699,G01N
08389212,B01J
08084199,C12N
10053496,G01N
08778347,G01N
04072627,G01N
09017557,G01N
07323317,C12Q
06965704,C40B
05908692,H01L
07615228,C12N
10180438,G01N
06548255,Y10S
08728297,Y10T
06699684,Y10S
07824858,C12Q
05017342,B01L
07153519,B82Y
05603351,Y10T
08808640,B01L
08404459,C07K
07037468,A61L
06866860,Y10S
07442502,C12Q
08252932,G01N
08679310,G01N
08066708,B33Y
09846161,G01N
07026124,B01L
09567629,G01N
05936061,C07K
05914182,A61L
07954166,G01Q
08300220,G01J
07071003,G01N
05388316,C02F
05556942,G01N
07569359,D01F
09267951,G01N
06270961,B01J
08514392,G01N
05580723,C07K
04784943,G01N
04598715,A61B
08846817,C08F
05326355,C08L
08404438,C12Q
08829159,C07K
06165335,C40B
09943502,C12Q
10093983,C12Q
04283199,G01N
06329209,G01N
06657169,B01L
09869667,G01N
07125437,G01N
06897337,C07C
09925354,A61M
07364607,D04H
05674685,A61K
06664041,C12Q
06720710,B82Y
07459223,C12N
09029159,G01N
05558999,C07K
07241419,G11C
07041470,C12N
09371965,G01N
09400249,C07K
04446233,A61K
07687121,C08K
07516543,H01L
09223084,B82Y
05110726,G01N
07989173,G01N
08753585,B01L
09555451,C11D
10137480,C11D
07364895,B01F
05078968,A61F
07956990,B01L
08672168,B65D
06723517,G01N
06403368,B01J
07397043,G01N
07604807,G01N
04913812,C08F
05250439,C12Q
07628823,D06F
07935659,C40B
09448204,G01N
09157839,B01L
09249192,G01N
10175233,G01N
08454987,C01B
07294343,A23K
05736410,Y10T
10066266,C12Q
06106934,C08L
06649741,A61K
08639344,H05K
09086346,B82Y
08486680,C12P
08277949,E04D
08715490,C07C
10165773,Y10T
05376531,Y10S
05268307,Y10S
04605630,Y10T
09314764,G01N
08951737,G01N
08182764,B01L
04241176,H01F
09315854,C12Q
09630177,B01F
10197562,Y02A
05867361,A61N
06140138,G01N
08470219,Y10T
07229770,A61K
08999266,B01L
09637383,B01J
08815175,C12Q
07927888,G01N
06413550,Y10S
09557296,B64C
09169366,B65D
07052489,Y10T
08450703,G01N
06790422,C01B
09689320,Y10T
09156950,C08J
06372542,H01L
09867879,C12Q
06344318,G01N
08636459,G01N
09146229,C40B
07579147,C07K
07981464,Y10S
09857356,G01N
05780010,Y10S
09201042,B01L
09329194,Y02P
09250183,G07D
08071361,C09K
05350671,Y10S
09297530,Y02P
08551405,A61K
06908737,C07K
06960441,C07K
07947640,D06Q
07273709,A61K
09795956,C12M
09908918,C12Y
04780113,B01J
06632654,B01L
09052327,G01N
09587281,C07K
06694267,C40B
06835495,Y10S
06133429,Y10S
07256176,G01N
07495073,C12Q
09637802,H01J
05105027,C07C
08372948,C07K
06121433,C07F
09623128,C07K
04585862,C07D
09892230,G16B
07302970,G01N
07680605,Y10S
05071741,Y10T
09332781,A23V
10070976,A61L
10155995,A61N
07745229,Y10T
06544596,Y10T
08790684,Y10T
06524810,C12Q
09946796,C12Q
09696298,C09B
09709179,F16K
09862762,G01N
03939092,G01N
07473533,G01N
08066031,F16K
06207405,C12N
07303870,C12Q
09588102,G01N
08049629,A61C
05086143,G01N
05403902,A61K
08017203,B65D
07425412,C12Q
09333270,G01N
08361388,G01N
07658946,C40B
08097220,C04B
07491367,G06Q
05872015,G01N
08012553,B29B
08174692,G01N
08298823,G01N
06511805,C07K
10011878,C12Q
06958693,G21C
06030792,G01N
04411832,B01D
06399318,G01N
06652932,B65D
08415105,Y02A
05116725,C07K
06486231,B01J
07160512,B01J
07365858,A61B
09382570,A61B
08835110,C12Q
09651539,B81C
04977082,C07K
08302683,Y02E
06451261,B01L
04397913,Y10T
09205433,B03C
08587881,G02B
07998688,C12Q
08073627,G16B
08197419,Y10T
09296999,C12P
04882269,Y10S
08790578,Y10T
05869243,A61M
09777847,B29L
09610580,C12M
07510572,A61F
08440201,C12N
07811768,C07B
09901663,Y10T
05935170,Y10S
04959302,Y10S
08921627,B01J
05882654,C07K
09862918,B01L
04618418,B01J
07015004,Y10T
09168529,G01N
09708761,B01J
07192780,Y10T
08367807,G01N
09562900,C12Q
10215753,G01N
07442529,C07D
08969059,B01D
08603994,C12Y
08834966,B05D
05407609,B01J
06924116,B01J
07045097,B01J
08222031,A61L
07338777,C12Q
06699665,C40B
07787923,G01N
09169366,B32B
09845493,G01N
08999690,C09B
09568487,C07K
06576117,G01N
08349906,C08J
07524379,C08L
04894326,C07K
09733222,B01J
08993333,G01N
08110112,G01N
09448173,C08G
05698450,G01N
05821073,B01L
07763256,A61K
08871346,C10L
08765390,G01N
06830762,A61L
08593638,G01N
08962269,C12Q
05658586,A61K
04417861,Y10T
09834489,Y02P
09643179,B81C
03953296,C12M
09359396,C07H
08859679,Y10T
09618453,B82Y
04028933,G10K
09182417,G01N
08067341,G01N
08507290,B82Y
06331273,G11C
08642344,C12Q
09840735,C23C
07070790,C12N
08360753,F04B
08795787,B01L
06004530,G01N
04828980,Y10T
05293873,A61B
05690908,Y10S
09962691,C07K
08603749,C12Q
09909962,G01N
09873921,C12Q
05721142,G01N
05801428,H01L
05554509,C12Q
08914239,G16B
07446202,C09B
09567629,C12Y
09725752,C12Q
07740830,A61K
09840745,Y10T
06277627,G01N
08858432,Y10S
09244078,G01N
08664128,D04H
09029802,G01N
09900458,F16K
06939673,B82Y
09952169,A61B
05213962,G01N
08202977,A61K
08329196,A61K
07173218,B01L
07638159,Y10T
06946131,A61K
04592994,G01N
07126682,G01N
07799275,G01N
08906402,C25D
07993859,G01N
09732392,G01N
05888738,G16B
08158244,D03D
06468660,Y10T
06306598,C40B
08765458,B82Y
05955277,C12Q
07419802,C07K
10119622,B01L
07094466,D01F
05342754,G01N
05230997,A61K
08361389,A61B
09279147,C40B
07790273,C08L
07740027,F16L
09545285,A61M
07476504,B01L
09125880,G01N
10227378,C07K
04806470,Y10S
06409970,G01N
09920267,C10K
07565744,Y10T
08241892,Y10S
08802588,B01J
09624297,C07K
09437097,G05B
06955897,G01N
08299315,B01J
09138359,Y10T
09268908,G16B
05623106,G01N
06950752,G01N
08374796,C12Q
07256281,A61K
06780229,D06P
09857380,A01K
06355441,C07F
08137640,F04F
08921096,B62B
05296375,B01L
06811966,Y10T
08300993,G02B
06806056,G01N
07049125,C12Q
08173602,Y10T
09008745,G01N
08361784,G01N
07709192,C12Q
10149447,G01N
04849331,C12N
09186488,A61F
08887324,E03B
08968762,A61L
07063702,Y10T
06649364,C12N
08669513,Y10T
08509871,A61B
05068227,C08B
06849423,G01N
06806048,C12Q
08057759,B01L
07915004,G01N
08709433,A61K
08323888,C07H
09435816,G01N
08383393,B01L
08785176,C12M
07087584,A61K
09470682,G01N
09044468,C07F
06887570,Y10T
04507893,Y10T
08093069,G01N
07773228,A61B
09983129,G01N
06521413,G01N
08747468,D10B
05716440,C08L
06699724,C09C
08758826,Y10T
06514702,B01L
06955881,B01J
07910316,G01N
08721851,G01N
09023604,A61K
08585971,B01L
09326728,H01F
08608310,G02C
09423803,Y10T
04588158,B29C
05277589,Y10S
07250288,G01N
09663825,G01N
06228904,B22F
08748161,C10L
09708659,C12Q
07434512,B01J
05135717,G01N
06361819,Y10T
06544942,A01N
09528931,E21B
08088573,C12Q
08597578,G02B
06403382,G01N
07939310,C12Q
07666818,B01L
06846635,Y10T
07717364,Y10T
09492781,A61L
06007839,A61K
06048514,A61K
07811438,G01N
08802843,C13K
06630577,C07F
05840484,G16B
04884886,G01N
07344895,C09K
07141210,B82Y
05482842,C12M
09766257,G01N
05837878,G01N
05769074,G01N
08673556,G01N
09329112,B01L
09958415,C12Q
06673544,B82Y
07875713,Y10T
05028335,B01J
05206179,G01N
05789154,G01N
04757019,Y10S
06485913,G01N
04808517,Y10S
05766856,C07K
07347976,C12N
03979509,Y10S
06304766,Y10S
05798042,B81B
08882980,B82Y
04275196,C08B
09273570,F01K
06004442,G01N
09889422,C40B
09214753,A61B
09725405,C07H
08505314,Y10T
05314829,Y10S
10189955,C09B
05512131,G02B
07504229,G01N
09733315,G01R
09989534,B01L
06428951,Y02A
07172866,C08L
08682619,A61L
07348182,C12N
06079283,B01J
09302242,G01N
06133436,C40B
10136820,A61M
07969307,Y02A
06996550,G16B
08673035,Y02E
09867539,G06K
06489159,C07B
08968872,A61K
08770219,Y02E
09400233,G01N
04836826,H02K
08173382,Y10T
09480780,C08G
08105799,G01N
09108336,A01N
06764825,Y10S
07317415,G01J
05702684,A01N
06763307,G01N
09926551,A61K
10228366,A61B
09023428,Y10T
07521105,F05C
07078167,C12Q
07799258,B29B
09211515,Y02E
06951682,C07K
06420183,Y10S
05973114,A61K
07521262,Y10S
09279747,A61B
05534225,G01N
05342607,B82Y
04569873,B27N
08569113,B01L
05726017,A61K
06458554,G01N
06576159,H01B
06887715,B82Y
08858770,C12Q
08962240,C12Q
06251691,C12Q
05723289,C12N
07195891,C12Q
07642057,C12Q
06660472,Y10T
08210119,B01J
09631246,C13K
06165734,G01N
07390667,G01N
06887660,G01N
07892854,C12Q
07090916,C01B
07146221,Y10T
09110065,C12Q
09329168,B01L
05536508,Y10T
08269261,C12Q
08727132,B04B
07034113,A61K
04235871,A61K
06287768,C40B
06706473,G06N
05302527,C12Y
08438905,G01N
10203321,Y10T
06841126,G01N
07994097,C12Q
07560273,B01L
07320259,G01N
09056947,C08L
09185200,G01J
10000788,B82Y
06582703,C12Q
09447469,A61K
08592148,C07H
05108891,Y10S
08650017,G16B
05686091,A61F
08455927,H01L
09360471,C12Q
04929484,Y02W
05558839,Y10S
05436039,C09K
05554238,B32B
05851840,C08L
08975458,C01B
05948624,C12P
09023638,G01N
09241773,H01F
05866323,A61K
07239902,G01N
07960168,G01N
08841239,G01N
08501924,G01N
08673643,Y10T
08999127,G01N
07785896,C08K
09029154,G02B
08372435,A61K
09273359,C12Q
05700649,A61K
08129124,A61K
09353422,G01N
07652370,B01J
07429472,C12N
08951465,B22F
06852285,G01N
09259525,C12N
07163442,Y10T
09983163,G01N
05306533,B32B
06965433,G01N
07534571,G01N
06806058,G01N
07521769,G01N
04744113,A47K
06458526,Y10S
07105301,G01N
07842458,A61K
09535028,G01N
09617582,G01N
09639057,Y10T
09671375,G01L
09176133,C07K
08343725,Y10T
08394760,G01N
08459295,B41J
05129262,G10K
10239927,A61K
09701968,C12Q
06120797,A61K
08580389,Y02E
06337189,Y10T
09915675,G01B
07511018,G01N
07413852,G01N
04824941,G01N
04728591,G03F
08309818,C12N
05437925,G03G
08679407,G01N
10066266,Y10T
05711965,A61Q
07897374,A23Y
06857200,H01L
07985716,B01L
06746104,B41J
09285360,C08J
06572672,H01M
09309274,H01G
05554501,C07H
07115385,C12N
05536598,Y02T
06903069,G01N
06955788,B41J
09156004,Y10S
08299238,G01N
06468258,A61J
09643182,Y10T
05653859,G01N
09630373,B05D
06890764,B82Y
08524501,G01Q
05688642,C40B
09168497,B01L
05292840,C12N
07341835,C12Q
09932573,C12N
08747909,A01N
05897782,B01J
09012643,C09B
05846530,Y10T
07666522,Y10T
09162884,G01N
09758757,C12P
09682250,Y10T
10100198,G01N
06567163,G01N
09931393,G01N
08997672,B08B
07286957,G06Q
08603734,G01N
09475023,F01K
09340822,G01N
08931230,Y10T
09972412,C12P
06133047,B03C
08552135,C07F
06444268,B05D
07663487,B01L
06287520,Y10T
09594085,G01N
09938331,C12N
09428792,C12Q
04759775,B01J
06903069,A61K
08898149,C12Q
04652533,G01N
07569129,G02B
08077042,G08B
07314764,C12Q
08841135,B01L
08763641,B01L
07335153,G01N
08043863,Y10T
08383061,F16L
06596296,A61L
08961898,B01L
07811827,G16C
09504811,A61B
06096344,Y10T
07056745,C12Q
09140667,G01N
09856512,A01N
05429807,B01J
07306902,Y10S
05358707,B01J
08519490,G01N
09128861,C12Q
09555408,Y10T
08946645,G21C
09677133,C12Q
07485373,A61Q
08440229,B82Y
09234842,G06T
06294388,Y10T
06574851,A61F
07605976,G01N
07776580,G01N
06861473,A61M
06737634,B01D
04599915,B62M
09657232,B01J
09915654,G01N
09250434,G02B
08828665,C07C
06646084,C08F
06040251,D06M
09532953,B01J
06042709,G01N
09372193,C12Q
08133562,Y02W
09063046,A61L
09381293,B04B
07798705,G01N
08846581,C40B
08008064,B01L
06866936,C08G
09352073,A61F
06890624,Y10T
06020141,G01N
08183002,G01N
05354603,Y10T
10155691,Y10T
08323466,G01N
06482591,C40B
08686355,G01N
06919200,Y10T
07101679,G01N
08945913,G01N
07368026,G01N
08921042,C12Q
06942978,C12N
07745229,Y10S
08011217,Y10T
07799521,A61B
10029026,G01N
08486833,B33Y
08614068,G01N
08753555,Y10T
07138268,G01N
09543118,G01N
05232839,C12M
09128069,G16B
10241233,G21K
07205112,Y10S
08815071,B01L
08871272,C01B
07226737,C12Q
07291474,C12Q
06399389,B01J
06773922,G01N
08597745,Y10T
07393657,C07K
06376196,A61K
07160690,Y10T
05120506,G01N
09110059,G01N
10058101,A01N
08995733,G06T
04672029,Y10S
05525338,G01N
09709548,G01N
04975175,G01N
08084207,C12Q
07985387,B01L
05436134,C07D
08682443,G01N
05972884,G01N
07956232,A61L
09285365,Y10T
04748110,G01N
06676819,G01N
06863866,B01L
08364233,Y10T
05820858,B82Y
05885453,B01D
06309526,G01N
09453262,C12Q
07127372,G01J
08951740,G01N
07580126,G01J
09068155,C12M
06063568,C12Q
04959304,G01N
05993530,C09D
06468811,C40B
09718748,B01J
08285489,C12Q
07563622,Y10S
05690819,Y10S
10028776,A61B
09249192,C12N
07626048,C10L
06458231,B29C
05413227,Y02E
07923205,C12Q
07503981,Y02E
10179936,C12Q
06593582,Y02A
06174690,G01N
05612000,B01L
08786331,H03K
07411672,G01J
06572672,B01J
09752090,Y02E
10060919,B01L
09629940,A61F
06375899,B01L
05856196,Y10T
09512364,Y02P
09739747,B05D
07888010,C12Q
08785127,C12Q
06447992,C12N
08470537,C07H
07824621,Y10T
07595107,Y10T
07740598,G01N
08268633,G01N
08236494,C12Q
05445940,C07K
08202409,G01N
06576427,A61K
08084016,A61K
09592506,B01J
08541189,G01N
08900692,B29K
07846361,C08G
06475805,G01N
07193037,H01L
09364005,G01N
06287776,B82Y
08293053,Y10T
05102798,G01N
09567639,C12Q
06803202,G01N
06471996,Y10T
06197948,C12N
08857462,Y10T
04066512,C12M
06251669,G01N
09133519,C12Q
03970518,B03C
08575434,C12N
04732850,C12Q
09260475,G01N
09435001,C12Q
09687297,Y10T
06146593,B01J
06146899,B01J
06284283,A61K
07148499,Y10S
05833915,Y10T
07037470,G01N
09908262,D01D
06827095,G01N
05322918,Y10T
05510240,B01J
09376476,A61K
06689159,Y10T
07700303,G01N
07981688,H01F
06602469,G06Q
09719058,A01N
10202638,C12Q
08057914,B22F
05641862,C07K
07749693,G01N
06203683,G01N
09343654,H01L
06607878,C07K
08530180,C12Y
07371563,B01J
06117940,C07D
06500223,B01J
08845948,B33Y
07169451,Y10T
04826790,B01J
08357516,C12Q
09547014,C12N
09683209,C12N
06813567,B82Y
09795666,C07K
05103730,B41N
07630591,D10B
06740731,Y10T
07262063,C12Q
07267938,B29C
07297529,Y10S
06676904,G01N
05620895,B01L
09547009,A61K
07473550,G01N
05616175,C30B
05605798,H01J
09873611,C01B
08617869,C12N
09366647,G02B
09796916,C09K
